0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
4.6629424,4.573937,4.4857984,4.398528,4.312125,4.2265906,4.1419244,4.058127,3.9751987,3.8931398,3.8119504,3.7316303,3.6521807,3.5736017,3.4958928,3.4190552,3.3430893,3.2679944,3.1937714,3.12042,3.0479414,2.9763355,2.9056022,2.8357422,2.766756,2.6986437,2.6314046,2.56504,2.49955,2.434935,2.371195,2.3083308,2.246342,2.185229,2.1249926,2.0656323,2.007149,1.9495426,1.8928137,1.8369625,1.7819893,1.7278941,1.6746776,1.6223395,1.5708807,1.5203011,1.4706008,1.4217806,1.3738409,1.3267813,1.2806022,1.2353044,1.1908878,1.1473526,1.1046994,1.0629281,1.0220394,0.98203325,0.94290996,0.9046698,0.8673135,0.8308408,0.7952521,0.76054764,0.726728,0.69379324,0.6617436,0.63057935,0.60030097,0.57090855,0.5424024,0.51478285,0.4880502,0.46220458,0.43724644,0.41317597,0.38999352,0.36769935,0.3462937,0.32577682,0.30614913,0.28741077,0.2695621,0.25260332,0.23653483,0.22135681,0.20706959,0.19367343,0.18116862,0.16955543,0.15883414,0.14900506,0.14006846,0.13202463,0.12487382,0.118616305,0.113252416,0.10878237,0.105206534,0.102525115,0.10073841,0.0998467,0.09985032,0.100749455,0.10254447,0.10523561,0.10882314,0.11330739,0.1186886,0.12496706,0.13214307,0.14021693,0.14918883,0.15905917,0.16982812,0.18149604,0.19406323,0.20752989,0.22189634,0.23716289,0.25332978,0.2703973,0.28836578,0.30723542,0.32700655,0.34767947,0.36925447,0.3917317,0.41511166,0.4393945,0.4645805,0.49066997,0.5176632,0.5455605,0.57436204,0.60406816,0.6346791,0.66619533,0.69861704,0.7319444,0.7661777,0.8013174,0.8373636,0.87431675,0.912177,0.9509447,0.99062,1.0312034,1.0726951,1.1150953,1.1584044,1.2026227,1.2477502,1.2937874,1.3407348,1.3885924,1.4373604,1.4870393,1.5376294,1.5891305,1.6415437,1.6948689,1.7491062,1.8042561,1.8603187,1.9172943,1.9751836,2.033986,2.0937033,2.1543338,2.2158794,2.27834,2.3417153,2.4060059,2.4712129,2.5373352,2.6043737,2.6723287,2.7412007,2.8109894,2.8816962,2.95332,3.0258625,3.099322,3.1737013,3.2489982,3.325215,3.4023507,3.4804068,3.5593822,3.6392777,3.720094,3.801831,3.8844893,3.9680686,4.0525694,4.1379924,4.224338,4.3116055,4.399796
4.5669017,4.47884,4.391647,4.3053207,4.219863,4.1352735,4.0515532,3.9687023,3.8867204,3.8056083,3.7253668,3.645995,3.5674932,3.4898624,3.4131026,3.3372145,3.2621982,3.1880534,3.114781,3.0423808,2.9708533,2.9001987,2.8304176,2.76151,2.6934762,2.6263168,2.560032,2.4946208,2.4300854,2.3664248,2.3036397,2.241731,2.180698,2.120541,2.0612612,2.002858,1.9453318,1.8886833,1.8329127,1.7780197,1.7240051,1.6708692,1.6186123,1.5672342,1.5167357,1.4671171,1.418378,1.3705194,1.3235412,1.2774439,1.2322277,1.1878928,1.1444395,1.1018683,1.0601792,1.0193725,0.9794486,0.9404079,0.9022503,0.86497635,0.82858634,0.7930806,0.75845915,0.72472245,0.6918706,0.6599043,0.6288234,0.59862834,0.5693194,0.540897,0.5133611,0.4867123,0.46095064,0.43607658,0.41209027,0.38899204,0.3667822,0.34546104,0.32502875,0.30548564,0.28683203,0.26906827,0.25219446,0.23621103,0.22111818,0.20691627,0.1936055,0.1811862,0.16965857,0.159023,0.1492797,0.14042903,0.13247119,0.12540647,0.11923518,0.113957606,0.10957403,0.106084675,0.103489876,0.10178992,0.10098506,0.10107558,0.10206178,0.103943944,0.106722325,0.11039721,0.114968926,0.12043771,0.12680385,0.13406764,0.14222932,0.15128925,0.16124761,0.17210478,0.183861,0.19651654,0.21007173,0.22452678,0.23988204,0.2561377,0.2732942,0.29135165,0.31031045,0.33017072,0.35093305,0.37259743,0.39516425,0.41863382,0.4430064,0.46828225,0.49446163,0.52154493,0.54953235,0.5784242,0.60822076,0.6389223,0.670529,0.7030413,0.7364595,0.77078384,0.80601436,0.84215176,0.87919605,0.91714764,0.95600677,0.9957736,1.0364488,1.0780321,1.1205242,1.163925,1.2082354,1.2534552,1.2995845,1.3466244,1.3945743,1.443435,1.4932066,1.5438895,1.5954837,1.6479896,1.7014079,1.7557381,1.8109815,1.8671376,1.9242069,1.9821895,2.041086,2.1008968,2.1616216,2.223261,2.2858155,2.3492854,2.4136705,2.4789712,2.5451887,2.6123216,2.6803713,2.7493386,2.8192222,2.8900237,2.9617429,3.0343804,3.107936,3.1824102,3.2578034,3.3341155,3.4113472,3.4894986,3.5685704,3.6485622,3.7294748,3.8113084,3.8940628,3.9777386,4.0623364,4.147856,4.234298,4.3216634,4.409951,4.4991612
4.6487393,4.5598865,4.471902,4.384785,4.2985363,4.2131553,4.1286435,4.045,3.9622269,3.8803225,3.799288,3.7191236,3.6398299,3.561406,3.4838533,3.407172,3.3313615,3.256423,3.1823568,3.1091628,3.0368414,2.9653928,2.894817,2.8251147,2.756286,2.6883314,2.621251,2.5550454,2.4897141,2.425258,2.3616774,2.2989721,2.2371428,2.1761894,2.116113,2.0569131,1.9985902,1.9411443,1.8845763,1.8288859,1.7740738,1.72014,1.6670849,1.6149088,1.5636119,1.5131946,1.4636569,1.4149994,1.3672223,1.3203257,1.2743099,1.2291756,1.1849227,1.1415514,1.0990621,1.0574553,1.0167309,0.9768893,0.937931,0.89985615,0.86266494,0.82635766,0.7909346,0.75639635,0.72274274,0.6899741,0.65809107,0.6270936,0.5969821,0.5677569,0.5394181,0.51196605,0.48540112,0.45972353,0.4349336,0.41103157,0.38801765,0.3658923,0.34465566,0.32430804,0.30484968,0.28628096,0.2686021,0.2518134,0.23591517,0.22090757,0.20679103,0.19356574,0.181232,0.16979007,0.15924032,0.14958292,0.14081821,0.13294648,0.12596798,0.119883,0.11469184,0.110394716,0.10699201,0.104483955,0.1028708,0.10215288,0.102330446,0.103403784,0.10537318,0.108238906,0.11200126,0.1166605,0.12221694,0.12867084,0.13602248,0.14427216,0.15342014,0.1634667,0.17441215,0.18625675,0.1990008,0.21264455,0.2271883,0.24263233,0.25897694,0.27622238,0.29436898,0.31341696,0.33336672,0.3542183,0.37597224,0.39862874,0.42218807,0.44665042,0.47201622,0.4982857,0.5254591,0.5535368,0.582519,0.6124059,0.6431981,0.6748955,0.7074986,0.7410077,0.7754229,0.81074476,0.8469732,0.8841089,0.9221518,0.9611024,1.000961,1.0417278,1.0834029,1.1259869,1.1694802,1.2138823,1.2591941,1.3054163,1.3525484,1.4005908,1.4495442,1.4994085,1.5501842,1.6018714,1.6544706,1.7079821,1.7624059,1.8177422,1.8739918,1.9311546,1.9892313,2.0482213,2.1081262,2.168945,2.2306786,2.2933273,2.3568914,2.421371,2.4867666,2.5530782,2.6203063,2.688451,2.7575128,2.8274918,2.8983886,2.9702032,3.0429356,3.116587,3.1911569,3.2666457,3.3430536,3.4203813,3.4986289,3.5777962,3.6578844,3.7388937,3.8208232,3.9036746,3.987447,4.0721416,4.157758,4.244297,4.331759,4.420144
4.5528917,4.464984,4.377944,4.2917724,4.206469,4.1220345,4.038469,3.9557724,3.8739457,3.7929885,3.7129018,3.633686,3.55534,3.477866,3.4012623,3.3255308,3.2506707,3.1766827,3.1035671,3.0313241,2.9599545,2.8894577,2.8198347,2.751085,2.6832097,2.6162083,2.5500817,2.4848301,2.4204538,2.3569527,2.2943275,2.232578,2.1717048,2.1117082,2.0525885,1.9943458,1.9369808,1.8804932,1.8248833,1.7701521,1.7162992,1.6633251,1.6112297,1.560014,1.5096778,1.4602216,1.4116455,1.3639498,1.3171351,1.2712013,1.2261486,1.1819775,1.1386883,1.0962813,1.0547565,1.0141145,0.97435564,0.9354799,0.8974877,0.8603792,0.824155,0.78881496,0.75435954,0.72078913,0.68810403,0.6563043,0.62539035,0.5953625,0.56622094,0.5379659,0.5105979,0.4841169,0.45852348,0.43381774,0.41000003,0.38707057,0.36502975,0.34387764,0.32361484,0.30424136,0.28575757,0.26816377,0.25146025,0.23564723,0.22072506,0.20669393,0.19355424,0.18130615,0.16995005,0.15948616,0.14991474,0.14123611,0.13345057,0.12655838,0.12055979,0.11545511,0.111244656,0.10792864,0.105507374,0.10398115,0.10335025,0.103614934,0.10477552,0.106832236,0.10978539,0.113635294,0.11838218,0.12402637,0.1305681,0.13800773,0.14634544,0.15558158,0.16571644,0.17675026,0.18868333,0.20151591,0.21524836,0.22988093,0.24541382,0.26184744,0.279182,0.2974178,0.3165551,0.3365942,0.35753536,0.3793789,0.40212515,0.42577425,0.45032656,0.47578242,0.5021421,0.5294057,0.55757374,0.5866464,0.61662394,0.64750665,0.6792949,0.7119889,0.74558884,0.7800953,0.81550807,0.8518279,0.8890551,0.9271895,0.9662317,1.006182,1.0470405,1.0888077,1.1314834,1.1750687,1.2195634,1.2649677,1.3112822,1.3585066,1.406642,1.4556879,1.505645,1.5565139,1.6082942,1.6609864,1.7145911,1.7691085,1.8245386,1.8808814,1.9381382,1.9963082,2.0553927,2.1153913,2.1763043,2.2381325,2.3008754,2.364534,2.4291081,2.4945977,2.561004,2.6283271,2.696567,2.765724,2.8357983,2.9067903,2.9787,3.051528,3.1252747,3.1999402,3.275525,3.352029,3.429453,3.5077965,3.5870602,3.667245,3.74835,3.8303761,3.9133239,3.9971936,4.081985,4.1676984,4.2543344,4.3418937,4.430375,4.519781
4.634617,4.545918,4.458087,4.3711243,4.285029,4.199803,4.1154456,4.0319576,3.9493392,3.86759,3.786711,3.7067018,3.6275635,3.5492961,3.4718995,3.3953748,3.3197215,3.24494,3.1710305,3.0979939,3.0258293,2.9545386,2.8841207,2.8145764,2.7459064,2.6781104,2.6111887,2.5451412,2.479969,2.4156725,2.352251,2.2897058,2.2280362,2.1672432,2.107327,2.0482876,1.9901255,1.9328406,1.8764337,1.8209047,1.7662542,1.7124822,1.6595889,1.607575,1.5564405,1.5061858,1.4568108,1.4083163,1.3607023,1.3139691,1.268117,1.2231466,1.1790576,1.1358504,1.0935256,1.0520834,1.011524,0.9718475,0.9330544,0.895145,0.8581194,0.8219781,0.7867211,0.752349,0.718862,0.6862601,0.6545439,0.62371355,0.5937694,0.5647116,0.5365405,0.5092564,0.4828597,0.45735043,0.432729,0.40899572,0.3861508,0.36419454,0.34312725,0.32294923,0.30366072,0.28526196,0.2677533,0.25113502,0.23540735,0.22057062,0.2066251,0.19357105,0.18140873,0.17013846,0.15976056,0.15027522,0.1416828,0.13398355,0.12717772,0.121265635,0.11624755,0.11212379,0.108894564,0.106560245,0.105120994,0.104577206,0.10492913,0.10617702,0.10832116,0.111361854,0.11529938,0.120134026,0.12586603,0.13249572,0.14002338,0.14844926,0.15777369,0.16799687,0.17911915,0.19114077,0.20406204,0.21788326,0.2326047,0.24822664,0.2647493,0.28217304,0.30049816,0.3197248,0.3398534,0.36088425,0.38281754,0.4056535,0.42939255,0.45403492,0.47958097,0.50603074,0.53338474,0.5616433,0.5908064,0.62087464,0.65184814,0.68372726,0.71651214,0.7502033,0.7848007,0.8203049,0.8567162,0.8940347,0.9322608,0.9713948,1.0114367,1.0523872,1.0942464,1.1370145,1.180692,1.2252789,1.2707754,1.3171824,1.3644997,1.4127276,1.4618665,1.5119169,1.5628784,1.614752,1.6675375,1.7212356,1.7758462,1.8313698,1.8878065,1.9451569,2.0034215,2.0625997,2.122692,2.1836994,2.2456217,2.308459,2.372212,2.436881,2.5024657,2.5689669,2.636385,2.7047198,2.7739716,2.8441412,2.9152286,2.987234,3.0601575,3.1339996,3.2087615,3.2844417,3.3610415,3.4385617,3.5170016,3.5963619,3.6766427,3.7578444,3.8399675,3.923012,4.006978,4.091867,4.177678,4.2644114,4.3520665,4.4406466
4.5389643,4.4512105,4.3643246,4.2783074,4.193157,4.108878,4.0254674,3.942926,3.8612552,3.780454,3.7005234,3.6214628,3.5432732,3.4659553,3.3895085,3.3139338,3.2392309,3.1654,3.0924423,3.0203571,2.9491444,2.878806,2.809341,2.74075,2.6730332,2.6061912,2.5402236,2.4751313,2.410914,2.3475726,2.2851071,2.2235181,2.1628053,2.1029694,2.0440102,1.9859287,1.9287243,1.8723981,1.8169498,1.7623804,1.7086893,1.6558774,1.6039445,1.5528913,1.502718,1.4534246,1.4050117,1.3574796,1.3108282,1.2650582,1.2201695,1.1761626,1.1330378,1.0907955,1.0494354,1.0089586,0.96936494,0.9306546,0.8928279,0.85588527,0.8198272,0.7846534,0.7503645,0.7169607,0.6844424,0.6528099,0.62206316,0.5922028,0.56322896,0.5351419,0.50794196,0.4816293,0.4562044,0.4316674,0.40801862,0.38525832,0.36338687,0.3424043,0.32231128,0.30310774,0.28479418,0.26737073,0.2508378,0.23519555,0.22044438,0.20658448,0.19361615,0.18153977,0.17035548,0.1600636,0.15066446,0.1421583,0.13454542,0.12782606,0.12200057,0.11706921,0.1130322,0.10988989,0.10764255,0.10629045,0.10583385,0.10627307,0.107608356,0.10984005,0.112968355,0.1169936,0.12191607,0.127736,0.13445376,0.14206955,0.15058367,0.1599964,0.17030805,0.1815189,0.1936292,0.20663923,0.22054933,0.23535974,0.2510707,0.26768258,0.28519556,0.30361006,0.32292628,0.34314448,0.36426497,0.38628805,0.40921396,0.43304306,0.45777553,0.4834117,0.5099519,0.5373964,0.5657453,0.5949992,0.62515825,0.65622246,0.68819255,0.72106856,0.7548508,0.7895396,0.8251351,0.86163783,0.89904803,0.93736565,0.9765914,1.0167253,1.0577676,1.099719,1.1425794,1.1863489,1.2310284,1.2766178,1.3231173,1.3705271,1.4188477,1.4680799,1.5182229,1.5692779,1.6212447,1.6741238,1.727915,1.7826192,1.8382367,1.8947674,1.9522115,2.0105696,2.069842,2.130029,2.1911304,2.2531471,2.3160791,2.3799264,2.4446905,2.51037,2.576966,2.6444788,2.712909,2.7822561,2.8525212,2.9237037,2.9958048,3.0688243,3.1427624,3.2176194,3.2933962,3.370092,3.4477081,3.5262446,3.6057014,3.6860788,3.7673771,3.849597,3.9327383,4.0168014,4.101786,4.1876945,4.2745247,4.362279,4.450956,4.540556
4.6205754,4.532031,4.4443536,4.357545,4.2716055,4.1865335,4.102331,4.0189986,3.936535,3.8549414,3.7742186,3.694366,3.6153834,3.5372727,3.4600327,3.3836641,3.308168,3.2335434,3.1597917,3.0869126,3.0149062,2.943773,2.873514,2.8041282,2.7356164,2.667979,2.6012163,2.5353286,2.470316,2.4061794,2.3429177,2.2805321,2.2190228,2.1583905,2.098635,2.0397563,1.9817554,1.924632,1.8683863,1.8130192,1.7585306,1.7049205,1.6521897,1.6003383,1.5493665,1.4992747,1.450063,1.4017318,1.3542815,1.307712,1.2620238,1.2172176,1.173293,1.1302506,1.0880904,1.0468132,1.0064188,0.9669078,0.9282804,0.8905368,0.85367733,0.8177022,0.78261167,0.7484063,0.71508604,0.6826512,0.6511023,0.62043947,0.590663,0.56177306,0.53377,0.5066543,0.48042604,0.45508555,0.430633,0.40706882,0.38439327,0.36260656,0.341709,0.32170096,0.3025826,0.2843542,0.26701608,0.25056863,0.23501194,0.22034635,0.20657225,0.1936898,0.18169932,0.17060108,0.16039535,0.1510825,0.14266269,0.13513626,0.12850352,0.122764684,0.117920086,0.113969974,0.11091467,0.108754404,0.10748949,0.107120216,0.10764681,0.109069645,0.1113889,0.11460493,0.118718006,0.1237284,0.12963636,0.13644224,0.14414625,0.15274872,0.16224992,0.17265013,0.18394962,0.19614866,0.20924757,0.2232466,0.23814607,0.25394621,0.27064735,0.28824976,0.30675372,0.3261595,0.34646744,0.36767775,0.38979065,0.41280666,0.43672583,0.46154845,0.48727494,0.5139056,0.5414406,0.5698801,0.59922475,0.6294745,0.6606298,0.69269097,0.725658,0.7595316,0.7943118,0.82999873,0.8665932,0.9040949,0.94250435,0.981822,1.0220479,1.0631825,1.1052259,1.1481785,1.1920406,1.2368125,1.2824944,1.3290868,1.3765895,1.4250033,1.474328,1.5245644,1.5757126,1.6277728,1.680745,1.7346301,1.7894281,1.845139,1.9017636,1.9593018,2.0177543,2.0771208,2.1374016,2.1985977,2.260709,2.3237355,2.387678,2.4525363,2.5183108,2.5850022,2.65261,2.7211354,2.7905777,2.8609383,2.9322164,3.0044127,3.077528,3.1515622,3.2265158,3.3023884,3.3791807,3.456893,3.5355256,3.6150787,3.6955526,3.7769477,3.8592644,3.942503,4.026663,4.111746,4.19775,4.2846785,4.3725295,4.4613037
4.5251184,4.4375186,4.3507867,4.2649245,4.17993,4.0958056,4.0125504,3.9301653,3.8486493,3.7680042,3.6882296,3.609326,3.5312932,3.454132,3.3778422,3.3024242,3.2278783,3.1542053,3.0814052,3.0094779,2.938424,2.8682442,2.7989378,2.7305055,2.6629474,2.5962648,2.5304568,2.465524,2.4014668,2.3382854,2.27598,2.2145514,2.153999,2.0943244,2.0355263,1.9776058,1.9205631,1.8643987,1.8091124,1.7547048,1.701176,1.6485267,1.5967565,1.5458663,1.4958562,1.4467261,1.3984767,1.3511082,1.3046209,1.259015,1.2142906,1.1704484,1.1274884,1.085411,1.0442163,1.0039047,0.9644766,0.9259321,0.88827145,0.85149515,0.8156033,0.7805963,0.74647415,0.7132375,0.6808865,0.6494212,0.6188423,0.5891498,0.56034404,0.5324252,0.5053937,0.47924972,0.45399377,0.42962587,0.4061464,0.38355565,0.36185384,0.34104133,0.3211183,0.30208522,0.28394216,0.26668948,0.2503275,0.23485644,0.22027665,0.20658834,0.19379187,0.18188739,0.17087531,0.16075589,0.15152934,0.143196,0.13575616,0.12921005,0.123558015,0.118800275,0.11493718,0.11196891,0.10989588,0.108718224,0.10843633,0.10905045,0.11056088,0.112967834,0.11627172,0.12047268,0.12557109,0.13156721,0.13846128,0.1462536,0.1549445,0.1645342,0.17502306,0.18641129,0.1986992,0.21188705,0.22597516,0.24096377,0.2568532,0.27364376,0.29133558,0.3099292,0.32942465,0.34982228,0.37112245,0.39332542,0.4164315,0.44044092,0.46535388,0.49117073,0.51789194,0.5455175,0.57404774,0.6034832,0.63382393,0.66507024,0.6972226,0.7302808,0.76424575,0.7991173,0.8348959,0.87158185,0.90917546,0.94767684,0.9870865,1.0274043,1.0686312,1.1107669,1.1538118,1.1977664,1.2426312,1.2884057,1.3350906,1.3826864,1.4311932,1.4806112,1.5309409,1.5821822,1.6343359,1.6874018,1.7413805,1.796272,1.8520772,1.9087954,1.9664279,2.024974,2.0844352,2.1448107,2.2061012,2.2683072,2.3314283,2.3954654,2.4604185,2.5262883,2.5930746,2.660778,2.7293985,2.7989366,2.8693924,2.9407666,3.0130587,3.0862696,3.1604002,3.2354488,3.3114176,3.3883066,3.4661155,3.5448444,3.624494,3.705065,3.7865565,3.8689702,3.9523053,4.036563,4.1217427,4.2078457,4.2948704,4.382819,4.471691,4.5614877
4.606617,4.518226,4.4307036,4.34405,4.2582645,4.1733484,4.0893016,4.006124,3.9238164,3.8423789,3.761812,3.6821153,3.6032896,3.525335,3.4482522,3.3720415,3.2967026,3.2222357,3.1486418,3.07592,3.0040722,2.9330974,2.8629968,2.7937696,2.7254171,2.6579392,2.591336,2.5256076,2.460755,2.3967776,2.3336763,2.2714517,2.2101033,2.1496317,2.090037,2.0313196,1.9734803,1.9165184,1.8604348,1.8052295,1.7509034,1.697456,1.6448879,1.5931993,1.5423907,1.492462,1.4434139,1.3952465,1.34796,1.3015548,1.256031,1.2113892,1.1676294,1.1247518,1.0827569,1.041645,1.0014163,0.96207106,0.9236096,0.8860323,0.8493391,0.8135306,0.778607,0.7445685,0.7114156,0.6791482,0.6477669,0.6172719,0.5876635,0.5589418,0.5311073,0.50416017,0.4781008,0.45292932,0.4286461,0.40525138,0.38274556,0.3611288,0.34040138,0.32056358,0.3016158,0.28355816,0.26639095,0.25011462,0.23472932,0.22023533,0.20663294,0.19392247,0.18210419,0.17117833,0.16114524,0.15200515,0.14375834,0.13640516,0.12994584,0.124380656,0.11970988,0.11593384,0.113052756,0.111066945,0.10997674,0.10978232,0.11048404,0.11208216,0.114576936,0.11796868,0.122257665,0.12744416,0.13352849,0.1405109,0.14839163,0.15717109,0.1668494,0.17742698,0.18890406,0.2012809,0.21455781,0.22873509,0.2438129,0.2597917,0.2766717,0.2944531,0.31313634,0.33272156,0.35320914,0.37459928,0.39689237,0.42008853,0.44418827,0.4691916,0.495099,0.5219108,0.54962707,0.5782483,0.6077746,0.6382063,0.66954386,0.7017873,0.734937,0.7689933,0.8039564,0.83982676,0.87660444,0.9142897,0.95288324,0.99238485,1.032795,1.0741141,1.1163421,1.1594795,1.2035269,1.2484841,1.2943513,1.3411294,1.3888181,1.437418,1.4869293,1.5373523,1.5886873,1.6409342,1.6940938,1.7481662,1.803152,1.8590506,1.9158634,1.9735897,2.0322306,2.0917857,2.1522555,2.2136407,2.2759414,2.3391573,2.4032896,2.4683378,2.5343025,2.6011837,2.6689825,2.7376983,2.8073316,2.877884,2.9493532,3.0217416,3.095049,3.1692746,3.24442,3.3204856,3.3974705,3.4753757,3.5542014,3.6339476,3.7146153,3.7962039,3.878715,3.9621468,4.0465016,4.1317787,4.217979,4.305102,4.3931475,4.4821177
4.511355,4.4239097,4.337333,4.251626,4.1667867,4.082818,3.999718,3.9174886,3.8361294,3.7556405,3.6760223,3.5972753,3.5193992,3.4423952,3.3662624,3.2910025,3.216615,3.1430998,3.0704577,2.9986892,2.9277935,2.857772,2.7886245,2.7203517,2.6529531,2.58643,2.5207818,2.4560091,2.3921123,2.3290913,2.2669466,2.2056785,2.1452878,2.0857735,2.0271373,1.9693782,1.9124978,1.8564955,1.8013712,1.7471261,1.69376,1.6412736,1.5896666,1.5389395,1.4890928,1.4401267,1.3920411,1.3448368,1.2985138,1.2530724,1.2085128,1.1648355,1.1220409,1.0801286,1.0390995,0.9989535,0.9596916,0.9213132,0.883819,0.8472093,0.81148416,0.77664423,0.74268925,0.70961994,0.6774365,0.6461391,0.6157282,0.5862039,0.5575664,0.52981645,0.50295377,0.4769789,0.45189223,0.42769375,0.404384,0.3819631,0.3604314,0.33978915,0.3200367,0.30117425,0.28320217,0.2661206,0.24992998,0.23463045,0.2202224,0.20670603,0.19408171,0.18234962,0.17151013,0.16156347,0.15250994,0.14434983,0.13708334,0.13071086,0.12523262,0.120648935,0.116960056,0.11416625,0.11226783,0.11126507,0.111158244,0.11194762,0.11363355,0.11621619,0.11969593,0.12407303,0.12934773,0.13552032,0.14259116,0.15056044,0.15942848,0.16919553,0.17986195,0.19142796,0.20389378,0.21725984,0.23152633,0.24669355,0.2627618,0.27973133,0.29760244,0.31637534,0.3360505,0.356628,0.37810823,0.40049154,0.42377797,0.4479681,0.47306195,0.49906,0.52596235,0.55376947,0.58248156,0.61209893,0.64262176,0.6740505,0.7063853,0.7396264,0.7737742,0.808829,0.84479105,0.8816606,0.91943794,0.95812345,0.99771714,1.0382196,1.0796311,1.1219517,1.1651815,1.2093216,1.2543716,1.3003318,1.3472028,1.3949847,1.4436778,1.4932826,1.5437988,1.5952271,1.6475679,1.7008213,1.7549876,1.8100669,1.86606,1.9229667,1.9807874,2.0395226,2.099172,2.1597366,2.2212167,2.2836118,2.3469226,2.41115,2.476293,2.5423532,2.6093302,2.6772242,2.7460353,2.8157647,2.8864117,2.9579778,3.0304618,3.1038654,3.1781871,3.253429,3.3295906,3.4066715,3.4846735,3.563596,3.6434395,3.7242038,3.8058898,3.8884974,3.9720266,4.056478,4.1418533,4.2281504,4.3153715,4.4035153,4.4925833,4.582575
4.5927396,4.5045033,4.4171367,4.3306375,4.2450075,4.160247,4.0763555,3.993334,3.9111822,3.8299012,3.7494907,3.669951,3.5912824,3.513485,3.4365597,3.360506,3.2853248,3.2110157,3.1375802,3.0650172,2.9933279,2.9225118,2.8525703,2.783502,2.715309,2.6479907,2.581547,2.5159788,2.4512866,2.3874698,2.3245292,2.262465,2.2012775,2.1409671,2.081534,2.0229783,1.9653007,1.908501,1.8525795,1.797537,1.7433733,1.6900886,1.6376835,1.5861583,1.5355133,1.4857484,1.4368641,1.3888607,1.3417386,1.2954979,1.2501388,1.2056617,1.1620672,1.1193551,1.0775256,1.0365794,0.99651676,0.9573377,0.9190426,0.88163173,0.8451054,0.8094638,0.7747074,0.7408363,0.70785093,0.67575145,0.6445381,0.6142112,0.5847713,0.55621827,0.5285526,0.5017745,0.4758844,0.4508824,0.42676875,0.40354407,0.3812082,0.3597617,0.3392048,0.3195377,0.30076075,0.28287423,0.26587844,0.24977356,0.23455998,0.22023793,0.2068077,0.19426957,0.18262383,0.17187077,0.16201064,0.15304375,0.14497033,0.13779075,0.1315052,0.12611403,0.12161746,0.11801588,0.11530941,0.113498464,0.11258327,0.112564124,0.11344127,0.11521505,0.117885716,0.121453516,0.12591879,0.1312818,0.13754283,0.14470215,0.15276004,0.16171677,0.1715727,0.182328,0.193983,0.206538,0.21999326,0.23434912,0.24960576,0.26576352,0.2828227,0.30078357,0.31964642,0.3394115,0.36007908,0.3816495,0.404123,0.42749983,0.4517804,0.4769649,0.5030536,0.53004676,0.5579447,0.58674794,0.61645633,0.64707047,0.6785904,0.71101665,0.7443494,0.7785888,0.8137353,0.8497892,0.8867507,0.92462015,0.9633977,1.0030837,1.0436786,1.0851824,1.1275955,1.1709182,1.2151511,1.2602937,1.3063473,1.3533113,1.4011865,1.4499727,1.4996707,1.5502806,1.6018028,1.654237,1.7075841,1.7618445,1.8170179,1.873105,1.930106,1.9880211,2.046851,2.106595,2.1672544,2.2288287,2.291319,2.3547246,2.4190469,2.4842854,2.550441,2.6175134,2.6855028,2.75441,2.824235,2.894978,2.9666393,3.0392199,3.1127186,3.1871374,3.2624755,3.3387337,3.4159117,3.49401,3.573029,3.652969,3.7338302,3.815613,3.8983188,3.981945,4.0664945,4.151967,4.238362,4.32568,4.4139223,4.5030875
